model,corruption,severity,precision,recall,mAP50,mAP50_95,evaluation_time_sec,error,F1,mAP50_95_drop,mAP50_95_drop_pct,mAP50_drop,mAP50_drop_pct
YOLO11n_robust_explicit_corruptions,gaussian_noise,mild,0.9843312796785042,0.9856038508785403,0.9898898736398738,0.9651918810403926,8.004665613174438,,0.9849671542402515,0.0016357584307972184,0.16918821556362446,5.411255411202909e-06,0.0005466492763197
YOLO11n_robust_explicit_corruptions,gaussian_noise,moderate,0.984437409703589,0.9849313874358072,0.9897891072891074,0.9626617461787015,8.048548460006714,,0.9846843366173609,0.0041658932924882874,0.43088272639442116,0.0001061776061775932,0.0107261452597812
YOLO11n_robust_explicit_corruptions,gaussian_noise,severe,0.985201581084359,0.984469825950902,0.9893380718380721,0.955774892195751,8.229014873504639,,0.9848355675899897,0.011052747275438812,1.1431972798671908,0.0005572130572129019,0.056290101156694174
YOLO11n_robust_explicit_corruptions,gaussian_blur,mild,0.9863029435014278,0.9834739528373104,0.9899381361881362,0.9666823099618633,7.926724910736084,,0.984886416673266,0.00014532950932644173,0.015031584058346767,-4.285129285119815e-05,-0.0043288712962938425
YOLO11n_robust_explicit_corruptions,gaussian_blur,moderate,0.9856315531257607,0.9836776229932364,0.9898179529797178,0.9671772288691584,8.079315185546875,,0.9846536187239038,-0.000349589397968586,-0.036158399253024595,7.733191556724694e-05,0.007812130913971109
YOLO11n_robust_explicit_corruptions,gaussian_blur,severe,0.9845610155114564,0.9842249700538088,0.9898103049573639,0.9653811860641184,8.18851900100708,,0.9843929641033982,0.0014464534070713908,0.14960819778203013,8.497993792111469e-05,0.008584740145530059
YOLO11n_robust_explicit_corruptions,motion_blur,mild,0.9863672361134098,0.9840101264372159,0.9899403643521291,0.9664207948544251,8.104461908340454,,0.9851872714017194,0.00040684461676465666,0.04208036677428688,-4.5079456844066e-05,-0.0045539621747804045
YOLO11n_robust_explicit_corruptions,motion_blur,moderate,0.9863771459813658,0.9860668402020331,0.989930815077874,0.9617824242855353,8.049949884414673,,0.9862219686829767,0.005045215185654484,0.5218319149847623,-3.55301825889498e-05,-0.0035892869812697735
YOLO11n_robust_explicit_corruptions,motion_blur,severe,0.9835080109296245,0.9749903020707189,0.9897651136621726,0.9481199862993228,7.905575513839722,,0.9792306343080095,0.018707653171866956,1.9349522508581967,0.0001301712331124305,0.013150000318084203
YOLO11n_robust_explicit_corruptions,jpeg_compression,mild,0.9860337589189009,0.9836023319935031,0.989895284895285,0.966178565961591,8.057698249816895,,0.9848165447127598,0.0006490735095987521,0.06713435602169641,0.0,0.0
YOLO11n_robust_explicit_corruptions,jpeg_compression,moderate,0.9863405287481468,0.9837178670851365,0.9899844695441712,0.9651094426048412,8.059752225875854,,0.9850274521932121,0.0017181968663485536,0.17771490969045198,-8.918464888618693e-05,-0.009009503353238139
YOLO11n_robust_explicit_corruptions,jpeg_compression,severe,0.98641908433632,0.983950915424798,0.9900122850122851,0.9608284699488495,8.026264667510986,,0.9851834540141033,0.005999169522340253,0.620500415732997,-0.00011700011700011004,-0.011819443812431815
YOLO11n_robust_explicit_corruptions,low_light,mild,0.9864715316803819,0.983913195734307,0.989895284895285,0.9657867867891572,8.081677436828613,,0.9851907028431686,0.001040852682032578,0.10765648803771027,0.0,0.0
YOLO11n_robust_explicit_corruptions,low_light,moderate,0.9852494396066654,0.9850029868195929,0.9899061074061075,0.9662466842909326,8.127851486206055,,0.9851261977991205,0.0005809551802571367,0.06008880554706653,-1.082251082251684e-05,-0.0010932985526506157
YOLO11n_robust_explicit_corruptions,low_light,severe,0.9840586221346665,0.9839759636644906,0.989505629622009,0.9635511056429402,8.162780284881592,,0.9840172911637294,0.0032765338282495504,0.33889534126699805,0.0003896552732759462,0.039363282078585256
YOLO11n_robust_explicit_corruptions,low_contrast,mild,0.9846631953178928,0.985721961499028,0.9897302889214654,0.9677275698215575,8.060449838638306,,0.985192293949906,-0.0008999303503677281,-0.0930807430019221,0.00016499597381958164,0.01666802300579051
YOLO11n_robust_explicit_corruptions,low_contrast,moderate,0.9816702583668505,0.9867167075320123,0.9896129446864742,0.9675551554260345,8.684937953948975,,0.9841870140361492,-0.0007275159548447707,-0.07524774066685645,0.000282340208810794,0.02852222988825137
YOLO11n_robust_explicit_corruptions,low_contrast,severe,0.9817827897176915,0.9873458086956817,0.9897723057281882,0.9684777810946554,8.047324419021606,,0.9845564411165206,-0.0016501416234656618,-0.1706758843146244,0.0001229791670968039,0.01242345215431682
YOLO11n_robust_explicit_corruptions,fog,mild,0.9854225639004862,0.9847127303010647,0.9898609161109162,0.966463107139125,8.162930250167847,,0.98506751922536,0.0003645323320647931,0.03770396264883113,3.436878436879898e-05,0.003471961619903528
YOLO11n_robust_explicit_corruptions,fog,moderate,0.9855224990687342,0.9839426951321719,0.9898609161109162,0.96711355404074,8.161009550094604,,0.9847319634816196,-0.000285914569550183,-0.0295724447541203,3.436878436879898e-05,0.003471961619903528
YOLO11n_robust_explicit_corruptions,fog,severe,0.9850933156522739,0.9837295635032911,0.9899091786591787,0.9665966828682532,8.165102481842041,,0.984410967260048,0.00023095660293659392,0.023888084443150236,-1.3893763893713107e-05,-0.001403558952721231
YOLO11n_robust_explicit_corruptions,rain,mild,0.986394049612852,0.9836367650623183,0.989895284895285,0.9676621409572477,8.156223773956299,,0.9850134777692667,-0.0008345014860579036,-0.08631336672525597,0.0,0.0
YOLO11n_robust_explicit_corruptions,rain,moderate,0.9858579290086923,0.9843163905175263,0.9898373698373699,0.9654198669541614,8.03829312324524,,0.9850865566842609,0.001407772517028394,0.1456073926267127,5.7915057915081114e-05,0.00585062468715644
YOLO11n_robust_explicit_corruptions,rain,severe,0.9865588013632026,0.9838549587483482,0.9898431377139401,0.9660848349178638,8.100725412368774,,0.9852050249213274,0.0007428045533259819,0.0768290564936954,5.214718134494145e-05,0.005267949260962263
